ID,City,State,Zip,Title,RedactionRequested
21702,Chicago,IL,60631,Chairman,FALSE
21703,Chicago,IL,60631,Treasurer,FALSE
22432,Dolton,IL,60419,Treasurer,FALSE
28899,St Charles,IL,60174,Treasurer,FALSE
39395,Aurora,IL,60504,Chairman,FALSE
49994,Hoffman Estates,IL,60169,Chairperson,FALSE
47209,Braodview,IL,60155,Treasurer,FALSE
52322,Chicago,IL,60649,Chairperson,FALSE
21571,Chicago,IL,60619,Treasurer,FALSE
46272,Harrisburg,IL,62946,Chairman,FALSE
54094,Sycamore,IL,60178,Chairperson,FALSE
4814,Genoa,IL,60135,Treasurer,FALSE
19647,Antioch,IL,60002,Chairman,FALSE
779,Chadwick,IL,61014,Chairman,FALSE
47708,Rockford,IL,61107,Chairman,FALSE
22269,Midlothian,IL,60445,Treasurer,FALSE
5390,Rockford,IL,61107,Chairman,FALSE
29919,Oswego,Il,60543,Treasurer,FALSE
31647,Chicago,Il,60618,Treasurer,FALSE
6821,Chicago,IL,60638,Chairman,FALSE
8105,Chicago,IL,60638,Treasurer,FALSE
31646,Chicago,Il,60618,Chairman,FALSE
26978,Rockford,IL,61101,Chairman,FALSE
4450,Macon,IL,62554,Chairman,FALSE
21873,Macon,IL,62554,Treasurer,FALSE
14045,Lake Bluff,IL,60044,Treasurer,FALSE
24435,Lake Bluff,IL,60044,Treasurer,FALSE
14044,Lake Bluff,IL,60044,Chairman,FALSE
13484,Bloomington,IL,61701,Chairman,FALSE
17644,Bloomington,IL,61704,Treasurer,FALSE
51858,Oak Brook,IL,60523,Treasurer,FALSE
21809,Chicago,IL,60637-1915,Chairman,FALSE
18038,Chicago,IL,60643,Chairman,FALSE
18943,Hammond,IL,61929,Treasurer,FALSE
18942,Hammond,IL,61929,Chairman,FALSE
48529,Mt Vernon,IL,62864,Chairman,FALSE
52936,Elgin,IL,60123,Chairperson,FALSE
54036,Elgin,IL,60123,Treasurer,FALSE
21970,Decatur,IL,62521,Chairman,FALSE
7105,Chicago,IL,60628,Treasurer,FALSE
1592,Savoy,IL,61874,Chairman,FALSE
21968,Chicago,IL,,Chairman,FALSE
51373,Evanston,IL,60201,Chairperson,FALSE
5859,E Alton,IL,62024,Treasurer,FALSE
32681,Rockford,IL,61125-0401,Treasurer,FALSE
43956,Rockford,IL,61125-0401,Chairman,FALSE
53260,Rockford,IL,61108,Chairperson,FALSE
27528,Rockford,IL,61104,Chairman,FALSE
47265,Chicago,IL,60616,Treasurer,FALSE
47264,Chicago,IL,60616,Chairman,FALSE
25614,Jacob,IL,62950,Chairman,FALSE
19003,Northbrook,IL,60062,Chairman,FALSE
7104,Chicago,IL,60628,Chairman,FALSE
48530,Mt Vernon,IL,62864,Treasurer,FALSE
30086,Northfield,Il,60093,Treasurer,FALSE
48274,Robinson,IL,62454,Treasurer,FALSE
41479,Robinson,IL,62454,Chairman,FALSE
41480,Robinson,IL,62454,Treasurer,FALSE
21055,Harvey,IL,60426,Chairman,FALSE
9518,Quincy,IL,62301,Treasurer,FALSE
9517,Quincy,IL,62301,Chairman,FALSE
25885,Albers,IL,62215,Treasurer,FALSE
8699,Shorewood,IL,60436,Treasurer,FALSE
29876,Orland Park,IL,60462,Chairman,FALSE
34862,Orland Park,IL,60462,Treasurer,FALSE
904,Manhattan,IL,60442,Chairman,FALSE
35736,Joliet,IL,60434,Secretary,FALSE
32055,Carrollton,IL,62016,Treasurer,FALSE
18741,Elmhurst,IL,60126,Chairman,FALSE
46629,Robinson,IL,62454,Chairwoman,FALSE
52797,Robinson,IL,62454,Treasurer,FALSE
6718,Rockford,IL,61107,Chairman,FALSE
43130,Westville,IL,61883,Treasurer,FALSE
3325,Joliet,IL,60436,Treasurer,FALSE
28780,Urbana,IL,61801,Chairman,FALSE
11795,Pk Ridge,IL,60068,Treasurer,FALSE
52709,Peoria,IL,61615,Chairman,FALSE
8401,Zion,IL,60099,Chairman,FALSE
45054,Chicago,IL,60601-5927,Chairman,FALSE
13235,Rockford,IL,61107,Treasurer,FALSE
6110,Taylorville,IL,62568,Treasurer,FALSE
53747,Cabery,IL,60919,Chairman,FALSE
51460,Pekin,IL,61554,Chairperson,FALSE
12189,Chicago,IL,60607,Treasurer,FALSE
32905,Red Bud,IL,62278,Chairman,FALSE
32168,Chicago,IL,60616,Trustee,FALSE
47662,Steger,IL,60475,Treasurer,FALSE
4006,Chicago,IL,60619,Chairman,FALSE
6950,Ullin,IL,62992,Treasurer,FALSE
19008,Peoria Heights,IL,61614,Treasurer,FALSE
22685,Peoria Heights,IL,61614,Chairman,FALSE
16218,Davenport,IA,52802,Chairman,FALSE
18166,Davenport,IA,52802,Treasurer,FALSE
7978,Centralia,IL,62801,Chairman,FALSE
40078,Chicago,IL,60619,Chairman,FALSE
42067,Oak Park,IL,60304,Chairman,FALSE
42796,McLeansboro,IL,62859,Treasurer,FALSE
13882,Champaign,IL,61820,Treasurer,FALSE
42788,Oak Lawn,IL,60453,Chairman,FALSE
7003,W Frankfort,IL,62896,Treasurer,FALSE
15219,Carbondale,IL,62901,Chairman,FALSE
12532,Normal,IL,61761-3956,Chairman,FALSE
43405,Normal,IL,61761,Chairman,FALSE
42795,McLeansboro,IL,62859-9321,Chairman,FALSE
43973,McLeansboro,IL,62859-9321,Treasurer,FALSE
17070,Coulterville,IL,62237,Chairman,FALSE
17071,Coulterville,IL,62237,Treasurer,FALSE
7912,Grayslake,IL,60030,Chairman,FALSE
51922,Gurnee,IL,60031,Chairperson,FALSE
51923,Gurnee,IL,60031,Treasurer,FALSE
15788,Kenilworth,IL,60043,Treasurer,FALSE
38288,Chicago,IL,60611,Treasurer,FALSE
47045,Chicago,IL,60602,Chairman,FALSE
46485,Long Grove,IL,60047,Chairman,FALSE
49065,Long Grove,IL,60047,Treasurer,FALSE
45176,Morrison,IL,61270,Treasurer,FALSE
49096,Morrison,IL,61270,Chairperson,FALSE
30449,Vernon Hills,IL,60061,Chairman,FALSE
30450,Vernon Hills,IL,60061,Treasurer,FALSE
4469,Godfrey,IL,62035,Treasurer,FALSE
42495,Mt Sterling,IL,62353,Treasurer,FALSE
28654,Clinton,IL,61727,Chairman,FALSE
16978,Mt Sterling,IL,62353,Treasurer,FALSE
39810,Chicago,IL,60605-1028,Chairman,FALSE
42713,Chicago,IL,60605,Treasurer,FALSE
14803,West Chicago,IL,60185,Treasurer,FALSE
50888,Nashville,IL,62263,Chairperson,FALSE
50889,Nashville,IL,62263,Treasurer,FALSE
46349,Ford Heights,IL,60411,Co-treasurer,FALSE
2862,Morris,IL,60450,Treasurer,FALSE
19348,Mahomet,IL,61853,Chairman,FALSE
54371,Fairfield,IL,62837,Treasurer,FALSE
21684,Eldorado,IL,62930,Chairman,FALSE
46816,LaGrange,IL,60525,Treasurer,FALSE
43205,Mahomet,IL,61853-0364,Chairwoman,FALSE
182,Freeport,IL,61032,Chairman,FALSE
18748,Fairview Heights,IL,62208,Chairman,FALSE
27341,White Hall,IL,62092,Chairman,FALSE
29037,Winchester,IL,62694,Chairman,FALSE
6788,Carlinville,IL,62626,Chairman,FALSE
17796,Chicago,IL,60626,Treasurer,FALSE
36309,Rockford,IL,61105-1389,Treasurer,FALSE
23212,Lockport,IL,60441,Chairman,FALSE
23213,Lockport,IL,60441,Treasurer,FALSE
49988,Peoria,IL,60602,Chairman,FALSE
25782,Brownstown,IL,62418,Treasurer,FALSE
36308,Rockford,IL,61107,Chairman,FALSE
36542,Bethalto,IL,62010,Chairman,FALSE
32176,Warrenville,IL,60555,Asst Treasurer,FALSE
17601,Chicago,IL,60615-2009,Treasurer,FALSE
10246,Wheaton,IL,60187,Chairman,FALSE
39846,Dahlgren,IL,62828,Treasurer,FALSE
39845,Dahlgren,IL,62828,Chairman,FALSE
15122,Chicago,IL,60651-2301,Treasurer,FALSE
833,Granville,IL,61326,Treasurer,FALSE
47580,Bartlett,IL,60103,Chairman,FALSE
20580,Chicago,IL,60617,Treasurer,FALSE
17536,Chicago,IL,60609,Chairman,FALSE
53181,Chicago,IL,60611,Chairperson,FALSE
18071,Chicago,IL,60638-4828,Treasurer,FALSE
18070,Chicago,IL,60638-4828,Chairman,FALSE
43703,Glenwood,IL,60425,Treasurer,FALSE
37384,O'Fallon,IL,62269,Treasurer,FALSE
23172,Duquoin,IL,62832,Chairman,FALSE
23173,Duquoin,IL,62832,Treasurer,FALSE
25101,Waterloo,IL,62298,Chairman,FALSE
25102,Waterloo,IL,62298,Treasurer,FALSE
36290,Mt Vernon,IL,62864,Treasurer,FALSE
11185,Bridgeport,IL,62417,Treasurer,FALSE
9935,Mattoon,IL,61938,Chairman,FALSE
28174,Polo,IL,61064,Chairman,FALSE
3500,Chicago,IL,60626,Treasurer,FALSE
37753,Chicago,Il,60615,Treasurer,FALSE
35628,Chicago,Il,60649,Treasurer,FALSE
37752,Chicago,Il,60615,Chairman,FALSE
41182,Crystal Lake,IL,60012,Chairman,FALSE
41183,Crystal Lake,IL,60012,Treasurer,FALSE
28798,Carpentersville,Il,60110,Treasurer,FALSE
997,Springfield,IL,62703,Treasurer,FALSE
53170,Mason City,IL,62664,Treasurer,FALSE
33744,Springfield,IL,62704,Treasurer,FALSE
3231,Ingleside,IL,60041,Treasurer,FALSE
9469,Chicago,IL,60603,Chairman,FALSE
24635,Chicago,IL,60603,Treasurer,FALSE
22987,Oak Park,IL,60302,Treasurer,FALSE
6686,Jacksonville,IL,62650,Chairman,FALSE
4303,Gillespie,IL,62033,Chairman,FALSE
7925,Roodhouse,IL,62082,Treasurer,FALSE
19645,Lincoln,IL,62656,Chairman,FALSE
9264,Naperville,IL,60565,Chairman,FALSE
16305,Naperville,IL,60565,Treasurer,FALSE
19556,Stickney,IL,60402,Treasurer,FALSE
8551,Chicago,IL,60614,Chairman,FALSE
16286,Peoria,IL,61605,Chairman,FALSE
29739,Warrenville,IL,60555,Treasurer,FALSE
48909,LaGrange,IL,60525,Treasurer,FALSE
16012,Cambridge,IL,61238,Treasurer,FALSE
51759,Wheeling,IL,60090,Treasurer,FALSE
51758,Wheeling,IL,60090,Chairperson,FALSE
29879,Wilmett,IL,60091,Treasurer,FALSE
28166,Elmhurst,IL,60126,Treasurer,FALSE
3722,Winnetka,IL,60093,Chairman,FALSE
1616,Chicago,IL,60654,Chairman,FALSE
17127,Chicago,IL,60601,Treasurer,FALSE
13341,Lagrange,IL,62821,Treasurer,FALSE
40502,Arlington Heights,IL,60004,Treasurer,FALSE
47915,Arlington Heights,IL,60004,Chairman,FALSE
39842,Hardin,IL,62047,Chairman,FALSE
8439,Chicago,IL,60637,Chairman,FALSE
8440,Chicago,IL,60637,Treasurer,FALSE
7752,Alton,IL,62002,Chairman,FALSE
37969,Auburn,IL,62615,Treasurer,FALSE
16464,Petersburg,IL,62675,Treasurer,FALSE
16463,Petersburg,IL,62675,Chairman,FALSE
16461,Petersburg,IL,62675,Chairman,FALSE
16462,Petersburg,IL,62675,Treasurer,FALSE
37968,Auburn,IL,62615,Chairman,FALSE
38089,Sycamore,IL,60178,Treasurer,FALSE
2383,Oak Forest,IL,60452,Chairman,FALSE
2385,Oak Forest,IL,60452,Treasurer,FALSE
48786,Matteson,IL,60443,Chairman,FALSE
4352,Pekin,IL,61554,Treasurer,FALSE
20489,Hinsdale,IL,60522,Chairman,FALSE
12238,Grand Chain,IL,62941,Treasurer,FALSE
22003,Belleville,IL,62223,Chairman,FALSE
27062,Jacksonville,IL,62650,Treasurer,FALSE
25475,Paris,IL,61944,Chairman,FALSE
32738,Libertyville,IL,60048,Treasurer,FALSE
13655,Bolingbrook,IL,60440,Treasurer,FALSE
29168,Dolton,IL,60419,Chairman,FALSE
9106,Chicago,IL,,Treasurer,FALSE
35468,Forest Park,IL,60130,Assist/Treas,FALSE
30626,Chicago,IL,60655,Treasurer,FALSE
54471,Chicago,IL,60643,Chairperson,FALSE
13654,Bolingbrook,IL,60440,Chairman,FALSE
14261,Bolingbrook,IL,60440,Treasurer,FALSE
41084,Joliet,IL,60435,Chairman,FALSE
45489,University Park,IL,60484,Chairman,FALSE
38428,Rochelle,IL,61068,Chairman,FALSE
40139,Springfield,IL,62708-3125,Admin Asst,FALSE
19964,Chicago,IL,60625,Chairman,FALSE
52669,Rochelle,IL,61068,Chairman,FALSE
40636,Peoria,IL,61614,Chairman,FALSE
2574,Chicago,IL,60641,Chairman,FALSE
2576,Chicago,IL,60618,Treasurer,FALSE
6047,Fairfield,IL,62837,Chairman,FALSE
6048,Fairfield,IL,62837,Treasurer,FALSE
3990,Chicago,IL,60622,Chairman,FALSE
33786,Mokena,IL,60448,Chairman,FALSE
44582,Rockford,IL,61109,Treasurer,FALSE
28562,Rock Island,IL,61201,Vice-Chairman,FALSE
34330,Effingham,IL,62401,Chairman,FALSE
14037,Peoria,IL,61614-7114,Chairman,FALSE
3676,Ford Hts,IL,60411,Chairman,FALSE
51849,Riverdale,IL,60827,Treasurer,FALSE
51848,Riverdale,IL,60827,Chairman,FALSE
41047,Wheaton,IL,60189-5393,Treasurer,FALSE
47042,Chicago,IL,60607,Chairman,FALSE
31778,Yorkville,IL,60560,Chairman,FALSE
32040,Chicago,IL,60607,Treasurer,FALSE
31779,Yorkville,IL,60560,Treasurer,FALSE
31712,Lombard,IL,60148,Treasurer,FALSE
55548,Chicago,IL,60653,Chairperson,FALSE
27549,Dolton,IL,60419,Chairman,FALSE
29341,Springfield,IL,62703,Treasurer,FALSE
36846,LaGrange,IL,60525-6711,Treasurer,FALSE
27789,Chicago,IL,60617,Chairman,FALSE
39391,Chicago,IL,60621,Treasurer,FALSE
27935,Normal,IL,61761,Co-Chairman,FALSE
33802,Calumet City,IL,60409,Treasurer,FALSE
41604,Chicago,IL,60618,Treasurer,FALSE
37361,Western Springs,IL,60558,Treasurer,FALSE
6293,Skokie,IL,60077,Treasurer,FALSE
42223,Chicago,IL,60606-4477,Treasurer,FALSE
13130,Evanston,IL,60201,Treasurer,FALSE
4651,Freeport,IL,61032,Treasurer,FALSE
51469,Bannockburn,IL,60015,Chairperson,FALSE
6947,Danville,IL,61832,Chairman,FALSE
20537,St Charles,IL,60174,Treasurer,FALSE
20536,St Charles,IL,60174,Chairman,FALSE
48133,Downers Grove,IL,60515,Chairman,FALSE
50389,Naperville,IL,60567,Treasurer,FALSE
11730,Lexington,IL,61753,Chairman,FALSE
7249,Godfrey,IL,62035,Treasurer,FALSE
46766,Rockford,IL,61101,Treasurer,FALSE
21729,New Canton,IL,62356,Chairman,FALSE
21730,New Canton,IL,62356,Treasurer,FALSE
35577,Pittsfield,IL,62363,Treasurer,FALSE
42922,Moline,IL,61265,Treasurer,FALSE
48098,Forest Park,IL,60130,Chairman,FALSE
28874,Morton Grove,IL,60053,Treasurer,FALSE
37189,Highwood,IL,60040,Bookkeeper,FALSE
44110,Highwood,IL,60040,Treasurer,FALSE
44090,Long Grove,IL,60047,Treasurer,FALSE
15022,Oakbrook Terrace,IL,60181,Chairman,FALSE
38382,Streamwood,IL,60107,Chairman,FALSE
15023,Oakbrook Terrace,IL,60181,Chairman,FALSE
36340,Bartlett,IL,60103,Treasurer,FALSE
1602,Springfield,IL,62704,Treasurer,FALSE
847,Greenville,IL,62246,Treasurer,FALSE
48671,Forest Park,IL,60130-2622,Treasurer,FALSE
48670,Forest Park,IL,60130-2622,Chairman,FALSE
15461,Chicago,IL,60607,Chairman,FALSE
30295,Forest Park,IL,60130,Treasurer,FALSE
30298,Forest Park,IL,60130,Chairman,FALSE
19166,Glenview,IL,60026,Treasurer,FALSE
7290,Hinsdale,IL,60521,Chairman,FALSE
7396,Downers Grove,IL,60516,Treasurer,FALSE
36673,Downers Grove,IL,60516,Chairman,FALSE
9991,Glen Ellyn,IL,60137,Treasurer,FALSE
11385,Decatur,IL,62521,Treasurer,FALSE
5291,Hot Springs,AR,71913-8960,Chairman,FALSE
16345,Oneida,IL,61467,Chairman,FALSE
4596,Monmouth,IL,61462,Treasurer,FALSE
25294,Olney,IL,62450,Chairman,FALSE
25295,Olney,IL,62450,Treasurer,FALSE
42867,Olney,IL,62450,Secretary,FALSE
32790,Mackinaw,IL,61755,Chairman,FALSE
33631,Franklin Park,IL,60131,Treasurer,FALSE
563,Olney,IL,62450,Chairman,FALSE
32535,Havana,IL,62644,Chairman,FALSE
32151,Bolingbrook,IL,60440,Chairman,FALSE
32152,Bolingbrook,IL,60440,Treasurer,FALSE
32004,Paris,IL,61941,Chairperson,FALSE
156,Morton,IL,61550,Chairperson,FALSE
30999,Rockford,IL,61103,Co-Chairman,FALSE
922,Springfield,IL,62704,Chairman,FALSE
48501,Willow Springs,IL,60480,Treasurer,FALSE
53147,Springfield,IL,62704,Treasurer,FALSE
39142,Palos Heights,IL,60463-1607,Chairman,FALSE
25322,Springfield,IL,62704,Treasurer,FALSE
53148,Springfield,IL,62704,Chairperson,FALSE
3518,Chicago,IL,60611,Chairman,FALSE
34740,Chicago,IL,60602,Chairman,FALSE
53949,Chicago,IL,60657,Treasurer,FALSE
14276,Palos Hts,IL,60463,Chairman,FALSE
54466,Chicago,IL,60606,Treasurer,FALSE
15720,River Forest,IL,60305,Treasurer,FALSE
7802,Springfield,IL,62704,Treasurer,FALSE
9911,Springfield,IL,62704-3155,Chairman,FALSE
34498,Chicago,IL,60690-0755,Treasurer,FALSE
19576,Salem,IL,62881,Chairman,FALSE
19577,Salem,IL,62881,Treasurer,FALSE
42845,Rochelle,IL,61068,Treasurer,FALSE
19656,Elmhurst,IL,60126,Chairman,FALSE
19657,Elmhurst,IL,60126,Treasurer,FALSE
2380,Chicago,IL,60659,Chairman,FALSE
39838,Chicago,IL,60606,Chairman,FALSE
2874,Payson,IL,62360,Treasurer,FALSE
34612,Payson,IL,62360-1053,Chairman,FALSE
59191,Decatur,IL,62523,Treasurer,FALSE
5698,Milan,IL,61264,Chairman,FALSE
35724,Rock Island,IL,61201,Chairman,FALSE
35725,Rock Island,IL,61201,Treasurer,FALSE
27655,Canton,IL,61520,Treasurer,FALSE
58005,Arlington Heights,IL,60005,Treasurer,FALSE
24609,Chicago,IL,60604,Treasurer,FALSE
20585,St Anne,IL,60964,Chairman,FALSE
28525,Oregon,IL,61061,Treasurer,FALSE
15520,E St Louis,IL,62203,Treasurer,FALSE
10069,Rosemont,IL,60018,Treasurer,FALSE
10068,Rosemont,IL,60018,Chairman,FALSE
23468,Geneva,IL,60143,Treasurer,FALSE
41276,E St Louis,IL,62205,Treasurer,FALSE
26458,Chicago,IL,60636,Treasurer,FALSE
12852,Springfield,IL,62794-9266,Chairman,FALSE
4348,Springfield,IL,62794-9266,Treasurer,FALSE
45000,Chicago,IL,60649,Chairman,FALSE
44231,Elmhurst,IL,60126,Treasurer,FALSE
44230,Elmhurst,IL,60126,Chairman,FALSE
11616,Jacksonville,IL,62650,Chairman,FALSE
4374,Arenzville,IL,62611,Chairman,FALSE
15748,Arenzville,IL,62611,Treasurer,FALSE
12057,Tamms,IL,62988,Chairman,FALSE
12966,Rockford,IL,61104,Chairman,FALSE
43039,Machesney Park,IL,61115,Treasurer,FALSE
31525,Rock Island,IL,61201,Chairman,FALSE
59252,Bloomingdale,IL,60108,Chairperson,FALSE
59253,Bloomingdale,IL,60108,Treasurer,FALSE
9077,Bloomingdale,IL,60108,Chairman,FALSE
48497,Bloomingdale,IL,60108,Chairman,FALSE
36218,St Francisville,IL,62460,Treasurer,FALSE
2058,Springfield,IL,62701,Treasurer,FALSE
40301,Springfield,IL,62702,Treasurer,FALSE
28159,Woodstock,IL,60098,Treasurer,FALSE
13045,Tovey,IL,62570,Treasurer,FALSE
43177,Plainfield,IL,60586,Chairman,FALSE
29849,Rockford,IL,61103,Treasurer,FALSE
38048,Beecher,IL,60401-3535,Chairman,FALSE
51535,Elmhurst,IL,60126,Treasurer,FALSE
4894,Chicago,IL,60612,Secretary,FALSE
41709,Rantoul,IL,61866,Treasurer,FALSE
19219,W Peoria,IL,61604,Treasurer,FALSE
2079,Rockford,IL,61130,Chairman,FALSE
27077,Frankfort,IL,60423,Chairman,FALSE
8758,Springfield,IL,62702,Treasurer,FALSE
37750,Jacksonville,IL,62650,Chairman,FALSE
13140,Wilmington,IL,60481,Treasurer,FALSE
23244,Bellwood,IL,60104,Treasurer,FALSE
9107,Mchenry,IL,60050,Chairman,FALSE
11851,Mchenry,IL,60050,Chairman,FALSE
37323,Markham,IL,60428,Treasurer,FALSE
10875,Chicago,IL,60631,Chairman,FALSE
2849,Chicago,IL,60601,Treasurer,FALSE
24338,Springfield,IL,62707,Treasurer,FALSE
327,Washington,DC,20007,Treasurer,FALSE
23821,Carthage,IL,62321,Chairman,FALSE
59044,New Lenox,IL,60451,Chairperson,FALSE
59045,New Lenox,IL,60451,Treasurer,FALSE
15151,Naperville,IL,60540,Treasurer,FALSE
49759,Mt Vernon,IL,62864,Treasurer,FALSE
22901,Mt Vernon,IL,62864,Treasurer,FALSE
22900,Mt Vernon,IL,62864,Chairman,FALSE
53311,Hopkins Park,IL,60944,Co-Chair,FALSE
27177,Palatine,IL,60067,Treasurer,FALSE
27178,Palatine,IL,60067,Chairman,FALSE
34191,Pekin,IL,61554,Chairman,FALSE
34192,Pekin,IL,61554,Treasurer,FALSE
21406,Springfield,IL,62703,Chairman,FALSE
38049,Beecher,IL,60401-3535,Treasurer,FALSE
45194,Jacksonville,IL,62650,Treasurer,FALSE
6134,Peoria,IL,61603,Treasurer,FALSE
25820,Peoria,IL,61614,Treasurer,FALSE
41716,Marion,IL,62959,Treasurer,FALSE
46846,Beecher,IL,60401,Treasurer,FALSE
51380,Beecher,IL,60401,Chairperson,FALSE
33871,Elmhurst,IL,60126,Treasurer,FALSE
29564,Canton,IL,61520,Chairman,FALSE
39277,Chicago,IL,60620,Chairman,FALSE
32116,Schaumburg,IL,60173,Treasurer,FALSE
30771,Chicago,IL,60605,Co-Chairman,FALSE
13629,Mt Vernon,IL,62864,Treasurer,FALSE
39017,Alorton,IL,62207,Treasurer,FALSE
12410,Peoria,IL,61603,Chairman,FALSE
6830,Bushnell,IL,61422,Chairman,FALSE
13302,Evanston,IL,60201,Treasurer,FALSE
43166,Naperville,IL,60564,Chairman,FALSE
44449,Robbins,IL,60472,Treasurer,FALSE
44448,Robbins,IL,60472,Chairman,FALSE
22377,Alorton,IL,62207,Chairman,FALSE
21139,Bloomingdale,IL,60108,Treasurer,FALSE
21138,Bloomingdale,IL,60108,Chairman,FALSE
3299,Shorewood,IL,60435,Treasurer,FALSE
35563,Plainfield,IL,60544,Treasurer,FALSE
40242,Carbondale,IL,62902-6107,Chairman,FALSE
51668,Chester,IL,62233,Chairperson,FALSE
12936,Farmer City,IL,61842,Treasurer,FALSE
12937,Farmer City,IL,61842,Chairman,FALSE
20222,Palos Heights,IL,60463,Chairman,FALSE
20223,Palos Heights,IL,60463,Treasurer,FALSE
21280,Oak Brook,IL,60521,Chairman,FALSE
19278,Chicago,IL,60618,Chairman,FALSE
19279,Chicago,IL,60618,Treasurer,FALSE
35155,Sherman Oaks,CA,91403,Chairman,FALSE
1798,Quincy,IL,62301,Treasurer,FALSE
825,Quincy,IL,62301,Chairman,FALSE
56691,Wauconda,IL,60084,Treasurer,FALSE
51005,Wauconda,IL,60084,Chairperson,FALSE
52788,Glen Ellyn,IL,60137,Treasurer,FALSE
31301,Chicago,IL,60616,Treasurer,FALSE
46268,Decatur,IL,62526,Treasurer,FALSE
16770,Urbana,IL,61801,Chairman,FALSE
16771,Urbana,IL,61801,Treasurer,FALSE
6662,Woodstock,IL,60098,Chairman,FALSE
23224,Hoffman Estates,IL,60195,Treasurer,FALSE
11467,Sparta,IL,62286,Treasurer,FALSE
23297,Hoffman Estates,IL,60195,Chairman,FALSE
10872,Chicago,IL,60604,Chairman,FALSE
15547,Marion,IL,62959,Chairman,FALSE
38082,Marion,IL,62959,Treasurer,FALSE
51465,Kankakee,IL,60901,Treasurer,FALSE
47848,Lake Zurich,IL,60047,Chairman,FALSE
38395,Lake Zurich,IL,60047,Treasurer,FALSE
4856,Chicago,IL,60652,Treasurer,FALSE
11564,Chicago,IL,60655,Treasurer,FALSE
20698,Chicago,IL,,Treasurer,FALSE
25185,Chicago,IL,60624,Chairman,FALSE
4222,Chicago,IL,60606,Chairman,FALSE
2616,Elmhurst,IL,60126,Chairman,FALSE
7727,Chicago,IL,60610,Chairman,FALSE
25330,Hickory Hills,IL,60457,Treasurer,FALSE
25329,Hickory Hills,IL,60457,Chairman,FALSE
56873,Forest Park,IL,60130,Treasurer,FALSE
47810,Oak Park,IL,60302,Ex Director,FALSE
43020,Harrisburg,IL,62946,Treasurer,FALSE
28216,Carrier Mills,IL,62917,Treasurer,FALSE
4668,Quincy,IL,62301,Treasurer,FALSE
31145,Serena,IL,60549,Co-Chairman,FALSE
45429,Wauconda,IL,60084,Chairman,FALSE
9123,Evanston,IL,60201,Chairman,FALSE
45950,Mokena,IL,60448,Chairman,FALSE
31458,Orangeville,IL,61060,Treasurer,FALSE
34635,Bushnell,IL,61422,Chairman,FALSE
34636,Bushnell,IL,61422,Treasurer,FALSE
14761,Crestwood,IL,,Treasurer,FALSE
42464,Centralia,IL,62801,Treasurer,FALSE
17893,Barry,IL,62312,Treasurer,FALSE
53527,Groveland,IL,61535,Chairperson,FALSE
53528,Groveland,IL,61535,Treasurer,FALSE
56916,Groveland,IL,61535,Treasurer,FALSE
101,Niles,IL,60648,Treasurer,FALSE
54407,Burr Ridge,IL,60527,Treasurer,FALSE
39603,West Chicago,IL,60185,Treasurer,FALSE
44654,Naperville,IL,60540,Chairman,FALSE
44655,Naperville,IL,60540,Treasurer,FALSE
17823,O'fallon,IL,62269,Chairman,FALSE
17824,O'Fallon,IL,62269,Treasurer,FALSE
24829,Crystal Lake,IL,60014,Chairman,FALSE
52205,Crystal Lake,IL,60014,Chairperson,FALSE
28148,Harvey,IL,60426,Chairman,FALSE
18329,Chicago,IL,60625,Treasurer,FALSE
18328,Chicago,IL,60625,Chairman,FALSE
45463,Chicago,IL,60619,Treasurer,FALSE
24628,,,,Chairman,TRUE
24629,,,,Treasurer,TRUE
32054,White Hall,IL,62092,Chairman,FALSE
8918,Chicago,IL,60620,Chairman,FALSE
28240,Chicago,IL,60612,Chairman,FALSE
28241,Chicago,IL,60612,Treasurer,FALSE
27275,Chicago,IL,,Chairman,FALSE
2519,Chicago,IL,60690,Treasurer,FALSE
6391,Roxana,IL,62084,Treasurer,FALSE
10399,Batavia,IL,60510,Chairman,FALSE
27146,Chicago,IL,60656,Chairman,FALSE
27147,Chicago,IL,60656,Treasurer,FALSE
39976,Watson,IL,62473,Treasurer,FALSE
10834,Crystal Lake,IL,60012,Chairman,FALSE
3293,Lockport,IL,60441,Chairman,FALSE
12285,Lockport,IL,60441,Treasurer,FALSE
24363,Marion,IL,62959,Chairman,FALSE
24283,Marion,IL,62959,Treasurer,FALSE
20606,Oak Park,IL,60302,Chairman,FALSE
12451,Hillsboro,IL,62049,Chairman,FALSE
12452,Hillsboro,IL,62049,Treasurer,FALSE
14888,Alton,IL,62002,Chairman,FALSE
12962,Hillsboro,IL,62049,Chairman,FALSE
12963,Hillsboro,IL,62049,Treasurer,FALSE
46989,Bloomington,IL,61701,Chairman,FALSE
53783,Stillman Valley,IL,61084,Treasurer,FALSE
33993,Albers,IL,62215,Treasurer,FALSE
27115,Chicago,IL,60601,Chairman,FALSE
27823,Mokena,IL,60448,Treasurer,FALSE
27822,Mokena,IL,60448,Chairman,FALSE
21495,Chicago,IL,60612,Treasurer,FALSE
42698,Chicago,IL,60611,Treasurer,FALSE
52469,Crystal Lake,IL,60014,Chairperson,FALSE
50887,Lakewood,IL,60014,Treasurer,FALSE
14170,Wood River,IL,,Treasurer,FALSE
35073,Coulterville,IL,62237,Treasurer,FALSE
4241,Belknap,IL,62908,Chairman,FALSE
